Timestamp,LoopCnt,LoopTime(ms),AvgLoopTime(ms),IrCnt,IrTime(ms),AvgIrTime(ms),IR1,IR2,IR3,IR4,IR5,T1,T2,T3,T4,T5
14:34:16.238,53034,26,25.41,26518,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.290,53036,25,25.41,26519,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.341,53038,24,25.41,26520,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.392,53040,26,25.41,26521,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.442,53042,26,25.41,26522,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.493,53044,26,25.41,26523,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.544,53046,25,25.41,26524,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.595,53048,25,25.41,26525,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.646,53050,26,25.41,26526,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.697,53052,25,25.41,26527,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.748,53054,26,25.41,26528,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.799,53056,25,25.41,26529,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.849,53058,25,25.41,26530,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.901,53060,26,25.41,26531,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:16.952,53062,26,25.41,26532,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.003,53064,25,25.41,26533,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.054,53066,24,25.41,26534,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.105,53068,26,25.41,26535,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.156,53070,26,25.41,26536,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.207,53072,26,25.41,26537,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.258,53074,25,25.41,26538,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.310,53076,25,25.41,26539,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.361,53078,26,25.41,26540,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.411,53080,25,25.41,26541,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.463,53082,24,25.41,26542,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.514,53084,25,25.41,26543,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.565,53086,26,25.41,26544,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.616,53088,26,25.41,26545,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.667,53090,26,25.41,26546,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.717,53092,25,25.41,26547,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.768,53094,25,25.41,26548,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.870,53096,25,25.41,26549,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.870,53098,26,25.41,26550,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:17.921,53100,25,25.41,26551,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.023,53102,25,25.41,26552,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.023,53104,26,25.41,26553,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.074,53106,26,25.41,26554,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.126,53108,26,25.41,26555,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.177,53110,24,25.41,26556,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.279,53112,25,25.41,26557,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.279,53114,26,25.41,26558,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.381,53116,26,25.41,26559,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.381,53118,25,25.41,26560,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.482,53120,25,25.41,26561,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.533,53122,26,25.41,26562,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.585,53124,25,25.41,26563,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.636,53126,26,25.41,26564,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.687,53128,25,25.41,26565,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.738,53130,25,25.41,26566,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.739,53132,26,25.41,26567,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.840,53134,26,25.41,26568,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.891,53136,25,25.41,26569,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.942,53138,24,25.41,26570,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:18.993,53140,26,25.41,26571,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.044,53142,26,25.41,26572,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.095,53144,26,25.41,26573,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.146,53146,25,25.41,26574,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.197,53148,25,25.41,26575,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.247,53150,26,25.41,26576,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.298,53152,25,25.41,26577,51,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.350,53154,26,25.41,26578,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.401,53156,25,25.41,26579,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.452,53158,26,25.41,26580,53,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.503,53160,26,25.41,26581,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.553,53162,26,25.42,26582,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.604,53164,25,25.41,26583,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.655,53166,24,25.41,26584,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:19.706,53168,25,25.41,26585,53,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.757,53170,26,25.41,26586,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.808,53172,26,25.41,26587,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:19.859,53174,25,25.41,26588,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:19.910,53176,26,25.41,26589,53,52.08,0,0,1,0,0,1,1,1,1,1
14:34:19.961,53178,26,25.41,26590,52,52.08,0,0,1,0,0,1,1,1,1,1
14:34:20.012,53180,25,25.41,26591,51,52.08,0,1,0,0,0,1,1,1,1,1
14:34:20.063,53182,24,25.41,26592,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.114,53184,25,25.41,26593,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.165,53186,26,25.41,26594,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.216,53188,26,25.41,26595,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.267,53190,26,25.41,26596,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.318,53192,25,25.41,26597,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.369,53194,26,25.41,26598,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.420,53196,25,25.41,26599,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.471,53198,26,25.41,26600,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.573,53200,25,25.41,26601,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:20.573,53202,25,25.41,26602,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:20.675,53204,26,25.41,26603,53,52.08,1,0,0,0,0,1,1,1,1,1
14:34:20.675,53206,26,25.41,26604,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:20.776,53208,26,25.42,26605,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:20.827,53210,24,25.41,26606,51,52.08,1,0,1,0,0,1,1,1,1,1
14:34:20.877,53212,25,25.41,26607,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:20.929,53214,26,25.41,26608,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:20.980,53216,26,25.41,26609,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.031,53218,25,25.41,26610,52,52.08,0,0,1,0,0,1,1,1,1,1
14:34:21.082,53220,25,25.41,26611,52,52.08,0,0,1,0,0,1,1,1,1,1
14:34:21.133,53222,26,25.41,26612,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.183,53224,25,25.41,26613,51,52.08,0,0,1,0,0,1,1,1,1,1
14:34:21.234,53226,25,25.41,26614,52,52.08,0,0,1,0,0,1,1,1,1,1
14:34:21.286,53228,25,25.41,26615,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:21.337,53230,25,25.41,26616,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:21.388,53232,26,25.41,26617,53,52.08,1,0,0,0,0,1,1,1,1,1
14:34:21.439,53234,26,25.41,26618,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:21.491,53236,25,25.41,26619,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.542,53238,25,25.41,26620,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.593,53240,25,25.41,26621,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.644,53242,26,25.41,26622,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:21.695,53244,26,25.41,26623,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.746,53246,25,25.41,26624,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.798,53248,25,25.41,26625,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.849,53250,26,25.41,26626,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.900,53252,26,25.41,26627,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:21.950,53254,24,25.41,26628,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.001,53256,25,25.41,26629,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.052,53258,26,25.41,26630,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.103,53260,26,25.41,26631,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.154,53262,26,25.41,26632,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.206,53264,25,25.41,26633,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.257,53266,25,25.41,26634,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.308,53268,25,25.41,26635,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:22.360,53270,26,25.41,26636,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:22.411,53272,25,25.41,26637,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:22.462,53274,25,25.41,26638,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:22.513,53276,26,25.41,26639,53,52.08,1,0,0,0,0,1,1,1,1,1
14:34:22.564,53278,26,25.41,26640,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.615,53280,26,25.41,26641,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.717,53282,24,25.41,26642,51,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.717,53284,24,25.41,26643,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.768,53286,26,25.41,26644,53,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.870,53288,26,25.41,26645,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.871,53290,26,25.41,26646,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.922,53292,25,25.41,26647,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:22.973,53294,26,25.41,26648,53,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.024,53296,26,25.41,26649,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.075,53298,25,25.41,26650,51,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.126,53300,25,25.41,26651,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.228,53302,25,25.41,26652,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.228,53304,26,25.41,26653,53,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.330,53306,26,25.41,26654,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.330,53308,26,25.41,26655,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.432,53310,25,25.41,26656,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.483,53312,25,25.41,26657,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.534,53314,26,25.41,26658,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.585,53316,26,25.42,26659,52,52.08,1,0,1,0,0,1,1,1,1,1
14:34:23.636,53318,25,25.41,26660,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:23.687,53320,25,25.41,26661,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:23.738,53322,26,25.41,26662,53,52.08,1,0,0,0,0,1,1,1,1,1
14:34:23.789,53324,26,25.42,26663,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:23.840,53326,25,25.42,26664,51,52.08,1,0,0,0,0,1,1,1,1,1
14:34:23.892,53328,25,25.41,26665,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:23.943,53330,26,25.42,26666,53,52.08,1,0,0,0,0,1,1,1,1,1
14:34:23.994,53332,26,25.42,26667,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:24.045,53334,26,25.42,26668,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:24.096,53336,25,25.42,26669,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:24.147,53338,25,25.42,26670,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:24.198,53340,25,25.42,26671,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.249,53342,26,25.42,26672,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.300,53344,26,25.42,26673,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.351,53346,25,25.42,26674,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.402,53348,25,25.42,26675,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.453,53350,26,25.42,26676,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.505,53352,26,25.42,26677,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:24.556,53354,24,25.42,26678,51,52.08,1,0,0,0,0,1,1,1,1,1
14:34:24.606,53356,25,25.41,26679,52,52.08,1,0,0,0,0,1,1,1,1,1
14:34:24.657,53358,26,25.42,26680,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.708,53360,26,25.42,26681,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.759,53362,26,25.42,26682,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.810,53364,25,25.42,26683,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.861,53366,25,25.42,26684,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.963,53368,25,25.42,26685,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:24.964,53370,25,25.41,26686,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.015,53372,25,25.41,26687,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.066,53374,25,25.41,26688,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.117,53376,26,25.41,26689,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.168,53378,26,25.42,26690,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.219,53380,26,25.42,26691,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.270,53382,25,25.42,26692,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.321,53384,24,25.41,26693,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.372,53386,26,25.41,26694,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.423,53388,26,25.42,26695,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.475,53390,25,25.41,26696,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.576,53392,25,25.41,26697,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.627,53394,26,25.41,26698,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:25.628,53396,26,25.42,26699,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:25.729,53398,25,25.42,26700,51,52.08,0,1,0,0,0,1,1,1,1,1
14:34:25.780,53400,25,25.41,26701,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:25.830,53402,25,25.41,26702,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:25.881,53404,26,25.41,26703,53,52.08,0,1,0,0,0,1,1,1,1,1
14:34:25.932,53406,26,25.42,26704,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:25.984,53408,25,25.42,26705,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.034,53410,25,25.41,26706,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.085,53412,25,25.41,26707,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.136,53414,26,25.41,26708,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.188,53416,26,25.42,26709,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.239,53418,25,25.41,26710,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.290,53420,25,25.41,26711,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.341,53422,26,25.42,26712,53,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.392,53424,26,25.42,26713,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.443,53426,24,25.41,26714,51,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.494,53428,25,25.41,26715,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.544,53430,26,25.41,26716,53,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.595,53432,26,25.42,26717,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.647,53434,26,25.42,26718,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.698,53436,25,25.42,26719,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.749,53438,25,25.41,26720,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.800,53440,25,25.41,26721,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.850,53442,26,25.42,26722,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.901,53444,26,25.42,26723,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:26.952,53446,25,25.42,26724,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.003,53448,26,25.42,26725,53,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.054,53450,26,25.42,26726,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.105,53452,26,25.42,26727,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.156,53454,24,25.42,26728,51,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.207,53456,24,25.41,26729,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.258,53458,26,25.41,26730,53,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.309,53460,26,25.42,26731,52,52.08,0,1,0,0,0,1,1,1,1,1
14:34:27.360,53462,26,25.42,26732,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.411,53464,25,25.42,26733,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.513,53466,26,25.42,26734,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.513,53468,26,25.42,26735,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.564,53470,25,25.42,26736,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.615,53472,25,25.42,26737,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.666,53474,25,25.42,26738,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.717,53476,26,25.42,26739,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.818,53478,26,25.42,26740,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.819,53480,26,25.42,26741,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.920,53482,25,25.42,26742,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:27.921,53484,24,25.42,26743,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.022,53486,26,25.42,26744,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.073,53488,26,25.42,26745,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.124,53490,25,25.42,26746,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.174,53492,25,25.42,26747,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.228,53494,26,25.42,26748,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.279,53496,26,25.42,26749,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.330,53498,25,25.42,26750,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.381,53500,25,25.42,26751,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.432,53502,25,25.42,26752,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.483,53504,26,25.42,26753,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.534,53506,26,25.42,26754,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.585,53508,25,25.42,26755,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.636,53510,25,25.42,26756,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.687,53512,25,25.42,26757,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.738,53514,26,25.42,26758,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.789,53516,26,25.42,26759,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.840,53518,25,25.42,26760,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.892,53520,25,25.42,26761,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.942,53522,26,25.42,26762,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:28.993,53524,26,25.42,26763,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.044,53526,24,25.42,26764,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.095,53528,25,25.42,26765,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.146,53530,26,25.42,26766,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.197,53532,26,25.42,26767,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.249,53534,26,25.42,26768,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.299,53536,25,25.42,26769,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.350,53538,25,25.42,26770,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.401,53540,25,25.42,26771,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.452,53542,26,25.42,26772,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.503,53544,25,25.42,26773,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.554,53546,25,25.42,26774,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.605,53548,26,25.42,26775,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.657,53550,26,25.42,26776,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.708,53552,26,25.42,26777,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.809,53554,24,25.42,26778,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.809,53556,25,25.42,26779,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.910,53558,26,25.42,26780,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.911,53560,26,25.42,26781,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:29.962,53562,25,25.42,26782,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:30.013,53564,25,25.42,26783,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:30.115,53566,26,25.42,26784,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:30.116,53568,25,25.42,26785,51,52.08,0,0,0,0,0,1,1,1,1,1
